iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
KOR,Asia,South Korea,2020-12-29,59773,1048,1031.857,879,20,20,1165.048,20.427,20.112,17.133,0.39,0.39,0.99,330,6.432,,,,,,,,,,,696,0.014,,,people tested,,,,,,,,,,,,,,68.98,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-12-30,60740,967,1029.571,900,21,20.571,1183.896,18.848,20.068,17.542,0.409,0.401,0.94,332,6.471,,,,,,,,,,,696,0.014,,,people tested,,,,,,,,,,,,,,68.98,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-12-31,61769,1029,999.857,917,17,20.571,1203.952,20.056,19.488,17.873,0.331,0.401,0.92,344,6.705,,,,,,,,,,,696,0.014,,,people tested,,,,,,,,,,,,,,68.98,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-01,62593,824,955.857,942,25,21.286,1220.013,16.061,18.631,18.361,0.487,0.415,0.87,354,6.9,,,,,,,,,,,696,0.014,,,people tested,,,,,,,,,,,,,,66.2,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-02,63244,651,910.286,962,20,22,1232.702,12.689,17.743,18.751,0.39,0.429,0.87,361,7.036,,,,,,,,,,,696,0.014,,,people tested,,,,,,,,,,,,,,67.59,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-03,64264,1020,940.571,981,19,23.143,1252.583,19.881,18.333,19.121,0.37,0.451,0.98,355,6.919,,,,,,,,,,,696,0.014,,,people tested,,,,,,,,,,,,,,67.59,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,178.8,0.06,-1.43,3.485027946
KOR,Asia,South Korea,2021-01-04,64979,715,893.429,1007,26,21.143,1266.519,13.936,17.414,19.628,0.507,0.412,0.9,351,6.841,,,,,,,,,,,696,0.014,,,people tested,,,,,,,,,,,,,,67.59,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-05,65818,839,863.571,1027,20,21.143,1282.872,16.353,16.832,20.017,0.39,0.412,0.86,386,7.524,,,,,,,,,,,696,0.014,,,people tested,,,,,,,,,,,,,,67.59,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-06,66686,868,849.429,1046,19,20.857,1299.791,16.918,16.556,20.388,0.37,0.407,0.83,411,8.011,,,,,,,,,,,696,0.014,,,people tested,,,,,,,,,,,,,,67.59,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-07,67358,672,798.429,1081,35,23.429,1312.889,13.098,15.562,21.07,0.682,0.457,0.77,400,7.796,,,,,,,,,,,696,0.014,,,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-08,67999,641,772.286,1100,19,22.571,1325.383,12.494,15.053,21.44,0.37,0.44,0.76,404,7.874,,,,,,,,,,,696,0.014,,,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-09,68664,665,774.286,1125,25,23.286,1338.344,12.962,15.092,21.928,0.487,0.454,0.78,409,7.972,,,,,,,,,,,696,0.014,,,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-10,69114,450,692.857,1140,15,22.714,1347.115,8.771,13.505,22.22,0.292,0.443,0.74,401,7.816,,,,,,,,,,,696,0.014,0.9955,1,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-125.8,-0.04,-4.67,-2.451993935
KOR,Asia,South Korea,2021-01-11,69651,537,667.429,1165,25,22.571,1357.582,10.467,13.009,22.707,0.487,0.44,0.75,395,7.699,,,,,,,,,,,696,0.014,0.9589,1,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-12,70212,561,627.714,1185,20,22.571,1368.517,10.935,12.235,23.097,0.39,0.44,0.71,390,7.602,,,,,,,,,,,696,0.014,0.9019,1.1,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-13,70728,516,577.429,1195,10,21.286,1378.574,10.057,11.255,23.292,0.195,0.415,0.7,374,7.29,,,,,,,,,,,696,0.014,0.8296,1.2,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-14,71241,513,554.714,1217,22,19.429,1388.573,9.999,10.812,23.721,0.429,0.379,0.74,380,7.407,,,,,,,,,,,696,0.014,0.797,1.3,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-15,71820,579,545.857,1236,19,19.429,1399.859,11.285,10.639,24.091,0.37,0.379,0.79,374,7.29,,,,,,,,,,,696,0.014,0.7843,1.3,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-16,72340,520,525.143,1249,13,17.714,1409.994,10.135,10.236,24.345,0.253,0.345,0.8,360,7.017,,,,,,,,,,,696,0.014,0.7545,1.3,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-17,72729,389,516.429,1264,15,17.714,1417.576,7.582,10.066,24.637,0.292,0.345,0.76,352,6.861,,,,,,,,,,,696,0.014,0.742,1.3,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-355,-0.11,-3.5,-6.919378751
KOR,Asia,South Korea,2021-01-18,73115,386,494.857,1283,19,16.857,1425.1,7.524,9.645,25.007,0.37,0.329,0.73,343,6.685,,,,,,,,,,,696,0.014,0.711,1.4,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-19,73518,403,472.286,1300,17,16.429,1432.955,7.855,9.205,25.339,0.331,0.32,0.67,335,6.53,,,,,,,,,,,696,0.014,0.6786,1.5,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-20,73918,400,455.714,1316,16,17.286,1440.751,7.796,8.882,25.65,0.312,0.337,0.68,323,6.296,,,,,,,,,,,696,0.014,0.6548,1.5,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-21,74262,344,431.571,1328,12,15.857,1447.456,6.705,8.412,25.884,0.234,0.309,0.71,317,6.179,,,,,,,,,,,696,0.014,0.6201,1.6,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-22,74692,430,410.286,1337,9,14.429,1455.837,8.381,7.997,26.06,0.175,0.281,0.8,299,5.828,,,,,,,,,,,696,0.014,0.5895,1.7,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-23,75084,392,392,1349,12,14.286,1463.478,7.641,7.641,26.294,0.234,0.278,0.87,297,5.789,,,,,,,,,,,696,0.014,0.5632,1.8,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-24,75521,437,398.857,1360,11,13.714,1471.996,8.518,7.774,26.508,0.214,0.267,0.95,282,5.497,,,,,,,,,,,696,0.014,0.5731,1.7,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-689,-0.21,-5.12,-13.42944214
KOR,Asia,South Korea,2021-01-25,75875,354,394.286,1371,11,12.571,1478.895,6.9,7.685,26.722,0.214,0.245,0.95,275,5.36,,,,,,,,,,,696,0.014,0.5665,1.8,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-26,76429,554,415.857,1378,7,11.143,1489.694,10.798,8.106,26.859,0.136,0.217,0.99,270,5.263,,,,,,,,,,,696,0.014,0.5975,1.7,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-27,76926,497,429.714,1386,8,10,1499.381,9.687,8.376,27.015,0.156,0.195,0.97,270,5.263,,,,,,,,,,,696,0.014,0.6174,1.6,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-28,77395,469,447.571,1399,13,10.143,1508.522,9.141,8.724,27.268,0.253,0.198,0.95,251,4.892,,,,,,,,,,,696,0.014,0.6431,1.6,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-29,77850,455,451.143,1414,15,11,1517.391,8.868,8.793,27.561,0.292,0.214,0.91,239,4.658,,,,,,,,,,,696,0.014,0.6482,1.5,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-30,78205,355,445.857,1420,6,10.143,1524.31,6.919,8.69,27.678,0.117,0.198,0.87,231,4.502,,,,,,,,,,,696,0.014,0.6406,1.6,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-01-31,78508,303,426.714,1425,5,9.286,1530.216,5.906,8.317,27.775,0.097,0.181,0.87,229,4.463,,,,,,,,,,,696,0.014,0.6131,1.6,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-1293.8,-0.39,-9.39,-25.21772459
KOR,Asia,South Korea,2021-02-01,78844,336,424.143,1435,10,9.143,1536.765,6.549,8.267,27.97,0.195,0.178,0.9,225,4.386,,,,,,,,,,,696,0.014,0.6094,1.6,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-02,79311,467,411.714,1441,6,9,1545.867,9.102,8.025,28.087,0.117,0.175,0.92,224,4.366,,,,,,,,,,,696,0.014,0.5915,1.7,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-03,79762,451,405.143,1448,7,8.857,1554.658,8.791,7.897,28.223,0.136,0.173,0.92,220,4.288,,,,,,,,,,,696,0.014,0.5821,1.7,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-04,80131,369,390.857,1459,11,8.571,1561.85,7.192,7.618,28.438,0.214,0.167,0.89,211,4.113,,,,,,,,,,,696,0.014,0.5616,1.8,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-05,80524,393,382,1464,5,7.143,1569.51,7.66,7.446,28.535,0.097,0.139,0.91,200,3.898,,,,,,,,,,,696,0.014,0.5489,1.8,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-06,80896,372,384.429,1471,7,7.286,1576.761,7.251,7.493,28.672,0.136,0.142,0.92,197,3.84,,,,,,,,,,,696,0.014,0.5523,1.8,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-07,81185,289,382.429,1474,3,7,1582.394,5.633,7.454,28.73,0.058,0.136,0.91,190,3.703,,,,,,,,,,,696,0.014,0.5495,1.8,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-1666,-0.49,-5.77,-32.47235211
KOR,Asia,South Korea,2021-02-08,81487,302,377.571,1482,8,6.714,1588.28,5.886,7.359,28.886,0.156,0.131,0.93,188,3.664,,,,,,,,,,,696,0.014,0.5425,1.8,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-09,81930,443,374.143,1486,4,6.429,1596.915,8.635,7.292,28.964,0.078,0.125,0.99,189,3.684,,,,,,,,,,,696,0.014,0.5376,1.9,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-10,82434,504,381.714,1496,10,6.857,1606.738,9.824,7.44,29.159,0.195,0.134,1.04,184,3.586,,,,,,,,,,,696,0.014,0.5484,1.8,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-11,82837,403,386.571,1507,11,6.857,1614.593,7.855,7.535,29.373,0.214,0.134,0.99,170,3.314,,,,,,,,,,,696,0.014,0.5554,1.8,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-12,83199,362,382.143,1514,7,7.143,1621.649,7.056,7.448,29.51,0.136,0.139,0.95,161,3.138,,,,,,,,,,,696,0.014,0.5491,1.8,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-13,83525,326,375.571,1522,8,7.286,1628.003,6.354,7.32,29.666,0.156,0.142,0.98,157,3.06,,,,,,,,,,,696,0.014,0.5396,1.9,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-14,83869,344,383.429,1527,5,7.571,1634.708,6.705,7.473,29.763,0.097,0.148,1.09,156,3.041,,,,,,,,,,,696,0.014,0.5509,1.8,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2175.8,-0.63,-8.11,-42.40896982
KOR,Asia,South Korea,2021-02-15,84325,456,405.429,1534,7,7.429,1643.596,8.888,7.902,29.9,0.136,0.145,1.22,156,3.041,,,,,,,,,,,696,0.014,0.5825,1.7,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-16,84946,621,430.857,1538,4,7.429,1655.7,12.104,8.398,29.977,0.078,0.145,1.29,166,3.236,,,,,,,,,,,696,0.014,0.619,1.6,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-17,85567,621,447.571,1544,6,6.857,1667.804,12.104,8.724,30.094,0.117,0.134,1.26,169,3.294,,,,,,,,,,,696,0.014,0.6431,1.6,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-18,86128,561,470.143,1550,6,6.143,1678.739,10.935,9.164,30.211,0.117,0.12,1.16,161,3.138,,,,,,,,,,,696,0.014,0.6755,1.5,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-19,86574,446,482.143,1553,3,5.571,1687.432,8.693,9.398,30.27,0.058,0.109,1.03,153,2.982,,,,,,,,,,,696,0.014,0.6927,1.4,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-20,86992,418,495.286,1557,4,5,1695.579,8.147,9.654,30.348,0.078,0.097,0.97,156,3.041,,,,,,,,,,,696,0.014,0.7116,1.4,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-21,87324,332,493.571,1562,5,5,1702.05,6.471,9.62,30.445,0.097,0.097,0.93,155,3.021,,,,,,,,,,,696,0.014,0.7092,1.4,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2392,-0.67,-3.44,-46.62296894
KOR,Asia,South Korea,2021-02-22,87681,357,479.429,1573,11,5.571,1709.009,6.958,9.345,30.66,0.214,0.109,0.91,146,2.846,,,,,,,,,,,696,0.014,0.6888,1.5,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-23,88120,439,453.429,1576,3,5.429,1717.565,8.557,8.838,30.718,0.058,0.106,0.89,148,2.885,,,,,,,,,,,696,0.014,0.6515,1.5,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-24,88516,396,421.286,1581,5,5.286,1725.284,7.719,8.211,30.816,0.097,0.103,0.87,140,2.729,,,,,,,,,,,696,0.014,0.6053,1.7,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-25,88922,406,399.143,1585,4,5,1733.197,7.913,7.78,30.894,0.078,0.097,0.9,144,2.807,,,,,,,,,,,696,0.014,0.5735,1.7,people tested,,,,,,,,,,,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-26,89321,399,392.429,1595,10,6,1740.974,7.777,7.649,31.088,0.195,0.117,0.92,144,2.807,,,,,,,,,,,696,0.014,0.5638,1.8,people tested,49309,38445,10906,1,,,0.1,0.07,0.02,0,,,,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-27,89676,355,383.429,1603,8,6.571,1747.894,6.919,7.473,31.244,0.156,0.128,0.93,142,2.768,,,,,,,,,,,696,0.014,0.5509,1.8,people tested,51251,40182,11113,1,1942,1942,0.1,0.08,0.02,0,38,1737,0.003,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-02-28,90031,355,386.714,1605,2,6.143,1754.813,6.919,7.538,31.283,0.039,0.12,0.97,135,2.631,,,,,,,,,,,696,0.014,0.5556,1.8,people tested,52375,41206,11213,1,1124,1533,0.1,0.08,0.02,0,30,1380,0.003,63.89,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2814.4,-0.78,-6.67,-54.85605509
KOR,Asia,South Korea,2021-03-01,90372,341,384.429,1606,1,4.714,1761.459,6.647,7.493,31.303,0.019,0.092,0.97,131,2.553,,,,,,,,,,,696,0.014,0.5523,1.8,people tested,54545,43129,11465,1,2170,1745,0.11,0.08,0.02,0,34,1561,0.003,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-02,90816,444,385.143,1612,6,5.143,1770.114,8.654,7.507,31.42,0.117,0.1,0.97,135,2.631,,,,,,,,,,,696,0.014,0.5534,1.8,people tested,121048,109347,11752,2,66503,17935,0.24,0.21,0.02,0,350,17726,0.035,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-03,91240,424,389.143,1619,7,5.429,1778.378,8.264,7.585,31.556,0.136,0.106,0.97,129,2.514,,,,,,,,,,,696,0.014,0.5591,1.8,people tested,190711,178724,12042,2,69663,28280,0.37,0.35,0.02,0,551,28056,0.055,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-04,91638,398,388,1627,8,6,1786.135,7.758,7.563,31.712,0.156,0.117,0.97,140,2.729,,,,,,,,,,,696,0.014,0.5575,1.8,people tested,261897,249418,12544,2,71186,35431,0.51,0.49,0.02,0,691,35162,0.069,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-05,92055,417,390.571,1632,5,5.286,1794.263,8.128,7.613,31.81,0.097,0.103,1.01,135,2.631,,,,,,,,,,,696,0.014,0.5612,1.8,people tested,333436,320565,12947,2,71539,40590,0.65,0.62,0.03,0,791,40303,0.079,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-06,92471,416,399.286,1634,2,4.429,1802.371,8.108,7.783,31.849,0.039,0.086,1.05,136,2.651,,,,,,,,,,,696,0.014,0.5737,1.7,people tested,352030,339027,13104,2,18594,42968,0.69,0.66,0.03,0,837,42692,0.083,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-07,92817,346,398,1642,8,5.286,1809.115,6.744,7.758,32.005,0.156,0.103,1.06,134,2.612,,,,,,,,,,,696,0.014,0.5718,1.7,people tested,354526,341451,13198,2,2496,43164,0.69,0.67,0.03,0,841,42892,0.084,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-3169.2,-0.86,-5.63,-61.7715356
KOR,Asia,South Korea,2021-03-08,93263,446,413,1645,3,5.571,1817.809,8.693,8.05,32.063,0.058,0.109,1.11,128,2.495,,,,,,,,,,,696,0.014,0.5934,1.7,people tested,422844,409544,13455,2,68318,52614,0.82,0.8,0.03,0,1026,52345,0.102,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-09,93733,470,416.714,1648,3,5.143,1826.969,9.161,8.122,32.122,0.058,0.1,1.07,128,2.495,,,,,,,,,,,696,0.014,0.5987,1.7,people tested,487534,473799,13913,2,64690,52355,0.95,0.92,0.03,0,1020,52065,0.101,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
